Source;Target;Time
658;466;2011-05-02T04:00:00.000
654;466;2011-03-15T04:00:00.000
466;658;2011-05-02T04:00:00.000
466;654;2011-03-15T04:00:00.000
2538;467;2011-05-28T04:00:00.000
2537;467;2011-05-26T04:00:00.000
467;2538;2011-05-28T04:00:00.000
467;2537;2011-05-26T04:00:00.000
467;701;2013-11-27T05:00:00.000
502;468;2011-05-17T04:00:00.000
468;502;2011-05-19T04:00:00.000
468;7552;2011-03-16T04:00:00.000
906;469;2015-12-23T05:00:00.000
2336;469;2015-01-21T05:00:00.000
1227;470;2011-05-05T04:00:00.000
2546;470;2011-05-29T04:00:00.000
470;2546;2011-05-29T04:00:00.000
1652;472;2011-06-04T04:00:00.000
1235;472;2011-05-27T04:00:00.000
2480;472;2011-05-01T04:00:00.000
472;1652;2011-06-04T04:00:00.000
472;1235;2011-05-27T04:00:00.000
472;2480;2011-05-01T04:00:00.000
986;473;2011-06-05T04:00:00.000
999;473;2011-05-12T04:00:00.000
998;473;2011-05-02T04:00:00.000
473;986;2011-06-05T04:00:00.000
473;999;2011-05-12T04:00:00.000
473;998;2011-05-02T04:00:00.000
745;474;2012-06-05T04:00:00.000
2901;474;2012-04-20T04:00:00.000
1912;474;2012-03-13T04:00:00.000
475;474;2011-05-26T04:00:00.000
7394;474;2013-04-17T04:00:00.000
2937;474;2012-06-02T04:00:00.000
669;474;2011-05-23T04:00:00.000
474;745;2012-06-05T04:00:00.000
474;1912;2012-03-13T04:00:00.000
474;475;2011-05-26T04:00:00.000
474;7394;2013-04-17T04:00:00.000
474;2937;2012-06-02T04:00:00.000
474;2901;2012-04-20T04:00:00.000
474;669;2011-05-23T04:00:00.000
474;7603;2012-09-05T04:00:00.000
7406;475;2013-04-11T04:00:00.000
1627;475;2011-06-09T04:00:00.000
1980;475;2011-05-25T04:00:00.000
475;7406;2013-04-11T04:00:00.000
475;1980;2011-05-26T04:00:00.000
475;724;2011-06-16T04:00:00.000
475;1627;2011-06-09T04:00:00.000
2082;476;2011-06-19T04:00:00.000
927;476;2011-06-02T04:00:00.000
2569;476;2011-06-02T04:00:00.000
2031;476;2011-06-07T04:00:00.000
2567;476;2011-06-02T04:00:00.000
1660;476;2011-06-01T04:00:00.000
1111;476;2011-06-01T04:00:00.000
476;927;2011-06-02T04:00:00.000
476;2082;2011-06-19T04:00:00.000
476;2031;2011-06-07T04:00:00.000
476;2567;2011-06-02T04:00:00.000
476;2569;2011-06-02T04:00:00.000
476;1660;2011-06-01T04:00:00.000
476;1111;2011-06-01T04:00:00.000
867;477;2011-06-20T04:00:00.000
577;477;2011-06-14T04:00:00.000
608;477;2011-06-06T04:00:00.000
1640;477;2011-06-05T04:00:00.000
1662;477;2011-06-04T04:00:00.000
477;867;2011-06-20T04:00:00.000
477;577;2011-06-14T04:00:00.000
477;608;2011-06-06T04:00:00.000
477;1640;2011-06-05T04:00:00.000
477;1662;2011-06-04T04:00:00.000
988;478;2011-06-05T04:00:00.000
7564;478;2011-06-07T04:00:00.000
1249;478;2011-06-09T04:00:00.000
2603;478;2011-06-08T04:00:00.000
1675;478;2011-06-08T04:00:00.000
858;478;2011-06-05T04:00:00.000
2560;478;2011-06-02T04:00:00.000
1431;478;2011-05-30T04:00:00.000
920;478;2011-05-30T04:00:00.000
5342;478;2012-10-19T04:00:00.000
478;7564;2011-06-07T04:00:00.000
478;988;2011-06-05T04:00:00.000
478;1249;2011-06-09T04:00:00.000
478;2603;2011-06-08T04:00:00.000
478;1675;2011-06-08T04:00:00.000
478;858;2011-06-05T04:00:00.000
478;2560;2011-06-02T04:00:00.000
478;920;2011-05-30T04:00:00.000
478;1431;2011-05-30T04:00:00.000
1699;479;2011-06-22T04:00:00.000
7564;479;2011-06-07T04:00:00.000
479;1699;2011-06-22T04:00:00.000
479;7564;2011-06-07T04:00:00.000
7564;480;2011-06-09T04:00:00.000
1117;480;2011-06-12T04:00:00.000
7533;480;2011-06-12T04:00:00.000
2065;480;2011-06-12T04:00:00.000
2038;480;2011-06-08T04:00:00.000
480;7564;2011-06-09T04:00:00.000
480;1117;2011-06-12T04:00:00.000
480;2065;2011-06-12T04:00:00.000
480;2038;2011-06-08T04:00:00.000
480;1107;2011-06-08T04:00:00.000
480;7533;2011-06-14T04:00:00.000
628;481;2011-06-25T04:00:00.000
1273;481;2011-06-28T04:00:00.000
481;628;2011-06-25T04:00:00.000
481;1273;2011-06-28T04:00:00.000
7389;482;2012-05-22T04:00:00.000
7603;482;2011-09-24T04:00:00.000
482;7603;2011-09-24T04:00:00.000
482;7389;2012-05-22T04:00:00.000
2994;483;2012-08-26T04:00:00.000
483;2994;2012-08-26T04:00:00.000
1568;484;2013-05-04T04:00:00.000
1059;484;2013-03-11T04:00:00.000
484;526;2014-11-05T05:00:00.000
484;1568;2013-05-04T04:00:00.000
484;1059;2013-03-11T04:00:00.000
484;1322;2014-06-23T04:00:00.000
485;7331;2012-01-22T05:00:00.000
635;486;2012-03-24T04:00:00.000
2223;486;2012-06-12T04:00:00.000
486;635;2012-03-24T04:00:00.000
486;2223;2012-06-10T04:00:00.000
798;487;2012-05-04T04:00:00.000
7512;487;2012-07-19T04:00:00.000
687;487;2012-04-10T04:00:00.000
487;798;2012-05-04T04:00:00.000
487;7512;2012-07-19T04:00:00.000
487;687;2012-04-10T04:00:00.000
1565;488;2013-04-25T04:00:00.000
597;488;2013-04-17T04:00:00.000
705;488;2013-04-13T04:00:00.000
491;488;2012-07-13T04:00:00.000
488;1565;2013-04-25T04:00:00.000
488;972;2013-11-10T05:00:00.000
488;597;2013-04-17T04:00:00.000
488;705;2013-04-13T04:00:00.000
488;1321;2012-09-03T04:00:00.000
488;491;2012-07-13T04:00:00.000
1507;490;2012-06-23T04:00:00.000
1541;490;2013-12-04T05:00:00.000
650;490;2013-11-18T05:00:00.000
490;1507;2012-06-23T04:00:00.000
490;1541;2013-12-04T05:00:00.000
490;650;2013-11-18T05:00:00.000
1221;491;2012-09-12T04:00:00.000
520;491;2012-08-02T04:00:00.000
1514;491;2012-07-31T04:00:00.000
2233;491;2012-07-18T04:00:00.000
1039;491;2012-07-14T04:00:00.000
839;491;2012-07-13T04:00:00.000
876;491;2012-08-08T04:00:00.000
801;491;2012-06-18T04:00:00.000
824;491;2014-05-30T04:00:00.000
7518;491;2013-02-10T05:00:00.000
2336;491;2014-08-17T04:00:00.000
1147;491;2014-05-30T04:00:00.000
491;7415;2013-04-25T04:00:00.000
491;520;2013-01-29T05:00:00.000
491;684;2014-08-22T04:00:00.000
491;1321;2012-09-25T04:00:00.000
491;1221;2012-09-12T04:00:00.000
491;1752;2012-08-14T04:00:00.000
491;1514;2012-08-12T04:00:00.000
491;2233;2012-07-18T04:00:00.000
491;839;2012-07-13T04:00:00.000
491;1622;2014-08-27T04:00:00.000
491;1351;2014-08-27T04:00:00.000
491;1388;2014-08-17T04:00:00.000
491;7580;2013-01-29T05:00:00.000
491;7552;2013-01-29T05:00:00.000
491;876;2012-08-08T04:00:00.000
491;1039;2012-07-14T04:00:00.000
491;801;2012-06-18T04:00:00.000
491;824;2014-08-15T04:00:00.000
491;2336;2014-08-17T04:00:00.000
491;7602;2013-04-27T04:00:00.000
491;7601;2013-04-27T04:00:00.000
491;7599;2013-04-27T04:00:00.000
491;7598;2013-04-27T04:00:00.000
491;7604;2013-04-27T04:00:00.000
491;7518;2015-01-02T05:00:00.000
491;7603;2012-11-11T05:00:00.000
525;493;2013-02-17T05:00:00.000
617;493;2013-03-06T05:00:00.000
1538;493;2012-12-20T05:00:00.000
752;493;2012-12-20T05:00:00.000
493;525;2013-02-17T05:00:00.000
493;1538;2012-12-20T05:00:00.000
493;752;2012-12-20T05:00:00.000
1421;494;2013-09-05T04:00:00.000
1860;494;2013-06-05T04:00:00.000
557;494;2013-08-23T04:00:00.000
666;494;2013-08-14T04:00:00.000
494;1421;2013-09-05T04:00:00.000
494;557;2013-08-23T04:00:00.000
494;1860;2013-06-05T04:00:00.000
758;495;2013-10-16T04:00:00.000
1377;495;2013-10-08T04:00:00.000
495;758;2013-10-16T04:00:00.000
495;1377;2013-10-08T04:00:00.000
7558;496;2013-11-19T05:00:00.000
3340;496;2013-12-26T05:00:00.000
3320;496;2013-11-27T05:00:00.000
496;3340;2013-12-26T05:00:00.000
496;3320;2013-11-27T05:00:00.000
496;7558;2013-11-21T05:00:00.000
1178;497;2014-08-27T04:00:00.000
2336;498;2014-08-18T04:00:00.000
1074;498;2015-09-11T04:00:00.000
2293;498;2014-10-14T04:00:00.000
651;498;2014-10-14T04:00:00.000
708;498;2014-08-19T04:00:00.000
498;2336;2014-10-29T04:00:00.000
498;1396;2015-05-13T04:00:00.000
498;7384;2014-10-20T04:00:00.000
498;708;2014-08-20T04:00:00.000
498;7560;2014-07-05T04:00:00.000
1907;499;2015-12-18T05:00:00.000
605;499;2015-04-23T04:00:00.000
906;499;2016-01-07T05:00:00.000
499;1907;2015-11-30T05:00:00.000
499;2433;2015-10-03T04:00:00.000
499;605;2015-04-26T04:00:00.000
1425;500;2011-05-16T04:00:00.000
500;1425;2011-05-16T04:00:00.000
1102;501;2011-05-14T04:00:00.000
7375;501;2012-02-20T05:00:00.000
501;794;2011-10-02T04:00:00.000
501;1102;2011-05-14T04:00:00.000
533;502;2011-05-19T04:00:00.000
716;502;2011-05-16T04:00:00.000
502;7552;2011-05-31T04:00:00.000
502;716;2011-06-05T04:00:00.000
502;533;2011-06-05T04:00:00.000
1109;504;2011-06-16T04:00:00.000
2593;504;2011-06-07T04:00:00.000
608;504;2011-05-31T04:00:00.000
995;504;2011-05-10T04:00:00.000
504;1109;2011-06-16T04:00:00.000
504;2593;2011-06-07T04:00:00.000
504;608;2011-05-31T04:00:00.000
504;995;2011-05-10T04:00:00.000
669;505;2011-06-02T04:00:00.000
7603;505;2011-11-08T05:00:00.000
1432;505;2011-06-02T04:00:00.000
993;505;2011-04-19T04:00:00.000
7424;505;2010-12-04T05:00:00.000
505;669;2011-06-02T04:00:00.000
505;7603;2011-11-08T05:00:00.000
505;1432;2011-06-02T04:00:00.000
505;993;2011-04-19T04:00:00.000
505;7424;2010-12-04T05:00:00.000
7375;506;2012-03-13T04:00:00.000
506;7375;2012-02-20T05:00:00.000
566;507;2011-05-02T04:00:00.000
535;507;2011-05-01T04:00:00.000
583;507;2011-06-16T04:00:00.000
2104;507;2011-07-22T04:00:00.000
1985;507;2011-05-27T04:00:00.000
7371;507;2011-05-03T04:00:00.000
609;507;2011-05-01T04:00:00.000
5342;507;2012-10-19T04:00:00.000
507;566;2011-05-02T04:00:00.000
507;535;2011-05-01T04:00:00.000
507;583;2011-06-16T04:00:00.000
507;2104;2011-07-22T04:00:00.000
507;1985;2011-05-27T04:00:00.000
507;7589;2011-05-08T04:00:00.000
507;7371;2011-05-03T04:00:00.000
507;609;2011-05-01T04:00:00.000
1957;508;2011-06-04T04:00:00.000
609;508;2011-05-08T04:00:00.000
508;1957;2011-06-04T04:00:00.000
508;609;2011-05-08T04:00:00.000
508;7589;2011-05-09T04:00:00.000
2345;509;2013-04-02T04:00:00.000
1157;509;2012-09-02T04:00:00.000
878;509;2012-08-17T04:00:00.000
1000;509;2011-06-09T04:00:00.000
2548;509;2011-05-30T04:00:00.000
509;1000;2011-06-16T04:00:00.000
509;2345;2013-04-02T04:00:00.000
509;1157;2012-09-02T04:00:00.000
509;878;2012-08-17T04:00:00.000
509;2548;2011-05-30T04:00:00.000
510;1679;2011-06-08T04:00:00.000
2037;511;2011-06-08T04:00:00.000
568;511;2011-05-20T04:00:00.000
612;511;2011-05-20T04:00:00.000
511;2037;2011-06-08T04:00:00.000
511;568;2011-05-20T04:00:00.000
511;612;2011-05-20T04:00:00.000
798;513;2012-02-21T05:00:00.000
945;513;2012-01-04T05:00:00.000
2539;513;2011-05-27T04:00:00.000
1978;513;2011-05-27T04:00:00.000
513;1751;2012-02-28T05:00:00.000
513;798;2012-02-21T05:00:00.000
513;945;2012-02-14T05:00:00.000
513;2539;2011-05-27T04:00:00.000
513;1978;2011-05-27T04:00:00.000
1432;514;2011-06-08T04:00:00.000
2030;514;2011-06-07T04:00:00.000
2658;514;2011-06-17T04:00:00.000
2045;514;2011-06-09T04:00:00.000
1224;514;2011-06-09T04:00:00.000
514;2030;2011-06-07T04:00:00.000
514;2658;2011-06-17T04:00:00.000
514;2045;2011-06-09T04:00:00.000
514;1224;2011-06-09T04:00:00.000
514;1432;2011-06-08T04:00:00.000
2077;515;2011-06-16T04:00:00.000
619;515;2011-06-14T04:00:00.000
515;2077;2011-06-16T04:00:00.000
1291;516;2011-12-09T05:00:00.000
1136;516;2011-12-05T05:00:00.000
729;516;2011-09-11T04:00:00.000
5342;516;2013-03-08T05:00:00.000
516;1291;2011-12-09T05:00:00.000
516;547;2011-12-10T05:00:00.000
516;729;2011-09-11T04:00:00.000
518;517;2012-07-03T04:00:00.000
517;7603;2012-09-06T04:00:00.000
2191;518;2012-03-26T04:00:00.000
737;518;2012-03-08T05:00:00.000
1859;518;2013-07-31T04:00:00.000
518;737;2012-04-17T04:00:00.000
518;2191;2012-03-26T04:00:00.000
745;519;2012-06-05T04:00:00.000
1164;519;2012-08-06T04:00:00.000
1288;519;2012-06-04T04:00:00.000
2899;519;2012-04-18T04:00:00.000
946;519;2012-03-30T04:00:00.000
519;745;2012-06-05T04:00:00.000
519;1164;2012-08-06T04:00:00.000
519;1288;2012-06-04T04:00:00.000
519;2899;2012-04-18T04:00:00.000
519;946;2012-03-30T04:00:00.000
2973;520;2012-07-31T04:00:00.000
520;2973;2012-07-31T04:00:00.000
754;522;2012-12-31T05:00:00.000
883;522;2013-01-05T05:00:00.000
1337;522;2012-08-27T04:00:00.000
5342;522;2012-07-05T04:00:00.000
1156;522;2012-06-13T04:00:00.000
522;883;2013-01-05T05:00:00.000
522;1337;2012-08-27T04:00:00.000
522;5342;2012-07-05T04:00:00.000
522;1156;2012-06-13T04:00:00.000
523;1341;2013-02-01T05:00:00.000
819;525;2013-04-07T04:00:00.000
644;525;2013-04-13T04:00:00.000
525;644;2013-04-13T04:00:00.000
525;819;2013-04-07T04:00:00.000
7591;526;2014-07-15T04:00:00.000
904;526;2014-10-29T04:00:00.000
526;7591;2014-07-15T04:00:00.000
526;3216;2015-01-03T05:00:00.000
526;904;2014-10-29T04:00:00.000
526;1826;2014-07-29T04:00:00.000
6792;527;2013-11-14T05:00:00.000
1584;527;2013-11-15T05:00:00.000
527;1584;2013-11-15T05:00:00.000
527;6792;2013-11-14T05:00:00.000
7591;528;2014-08-22T04:00:00.000
1586;528;2014-06-30T04:00:00.000
528;7591;2014-08-22T04:00:00.000
528;1586;2014-06-30T04:00:00.000
677;529;2011-06-18T04:00:00.000
1154;529;2012-07-18T04:00:00.000
2316;529;2013-04-02T04:00:00.000
747;529;2012-07-16T04:00:00.000
1221;529;2011-06-03T04:00:00.000
1210;529;2011-05-22T04:00:00.000
2529;529;2011-05-21T04:00:00.000
992;529;2011-05-03T04:00:00.000
529;677;2011-06-19T04:00:00.000
529;2316;2013-03-23T04:00:00.000
529;1154;2012-07-18T04:00:00.000
529;747;2012-07-16T04:00:00.000
529;1221;2011-05-27T04:00:00.000
529;1210;2011-05-22T04:00:00.000
529;2529;2011-05-21T04:00:00.000
529;992;2011-05-03T04:00:00.000
650;530;2013-12-15T05:00:00.000
1798;530;2013-01-11T05:00:00.000
530;650;2013-12-15T05:00:00.000
530;1798;2013-01-10T05:00:00.000
1633;531;2011-05-12T04:00:00.000
840;531;2011-02-25T05:00:00.000
1095;531;2011-05-03T04:00:00.000
774;531;2011-02-28T05:00:00.000
7327;531;2011-02-23T05:00:00.000
531;840;2011-02-25T05:00:00.000
531;1633;2011-05-12T04:00:00.000
531;1095;2011-05-03T04:00:00.000
531;774;2011-02-28T05:00:00.000
531;7327;2011-02-23T05:00:00.000
7400;532;2011-06-03T04:00:00.000
1119;532;2011-06-10T04:00:00.000
532;2665;2011-06-19T04:00:00.000
532;1119;2011-06-10T04:00:00.000
532;7400;2011-05-22T04:00:00.000
776;533;2011-05-12T04:00:00.000
533;776;2011-05-12T04:00:00.000
912;534;2011-05-07T04:00:00.000
2474;534;2011-04-30T04:00:00.000
2460;534;2011-04-25T04:00:00.000
534;912;2011-05-07T04:00:00.000
534;2859;2012-03-10T05:00:00.000
534;2474;2011-04-30T04:00:00.000
534;2460;2011-04-25T04:00:00.000
534;7582;2011-05-07T04:00:00.000
912;535;2011-05-07T04:00:00.000
536;535;2011-05-06T04:00:00.000
654;535;2011-05-04T04:00:00.000
3516;535;2011-05-01T04:00:00.000
535;912;2011-05-07T04:00:00.000
535;536;2011-05-06T04:00:00.000
535;654;2011-05-04T04:00:00.000
535;3516;2011-05-01T04:00:00.000
7596;536;2011-06-05T04:00:00.000
668;536;2011-05-23T04:00:00.000
612;536;2011-05-15T04:00:00.000
2643;536;2011-06-14T04:00:00.000
1237;536;2011-05-17T04:00:00.000
1965;536;2011-05-16T04:00:00.000
538;536;2011-05-13T04:00:00.000
1623;536;2011-05-07T04:00:00.000
992;536;2011-05-03T04:00:00.000
7371;536;2011-05-02T04:00:00.000
3516;536;2011-05-01T04:00:00.000
5342;536;2012-10-21T04:00:00.000
536;612;2011-05-15T04:00:00.000
536;2643;2011-06-14T04:00:00.000
536;2614;2011-06-14T04:00:00.000
536;668;2011-05-23T04:00:00.000
536;1237;2011-05-17T04:00:00.000
536;1965;2011-05-16T04:00:00.000
536;538;2011-05-13T04:00:00.000
536;1623;2011-05-06T04:00:00.000
536;992;2011-05-03T04:00:00.000
536;7371;2011-05-02T04:00:00.000
536;3516;2011-05-01T04:00:00.000
536;7596;2011-06-06T04:00:00.000
1088;537;2011-05-05T04:00:00.000
537;1088;2011-05-05T04:00:00.000
726;538;2011-06-05T04:00:00.000
1241;538;2011-05-28T04:00:00.000
852;539;2011-05-17T04:00:00.000
1639;539;2011-05-19T04:00:00.000
854;539;2011-06-01T04:00:00.000
539;852;2011-05-17T04:00:00.000
539;1639;2011-06-03T04:00:00.000
539;854;2011-06-01T04:00:00.000
863;540;2011-06-14T04:00:00.000
2591;540;2011-06-06T04:00:00.000
986;540;2011-06-02T04:00:00.000
1659;540;2011-06-01T04:00:00.000
540;863;2011-06-14T04:00:00.000
540;2591;2011-06-06T04:00:00.000
540;986;2011-06-02T04:00:00.000
540;1659;2011-06-01T04:00:00.000
1262;541;2011-06-08T04:00:00.000
1627;541;2011-06-23T04:00:00.000
1122;541;2011-06-10T04:00:00.000
1260;541;2011-06-09T04:00:00.000
2026;541;2011-06-08T04:00:00.000
732;541;2011-07-14T04:00:00.000
1638;541;2011-06-24T04:00:00.000
2071;541;2011-06-18T04:00:00.000
2068;541;2011-06-16T04:00:00.000
911;541;2011-06-08T04:00:00.000
7519;541;2011-06-10T04:00:00.000
541;1262;2011-06-08T04:00:00.000
541;1627;2011-06-23T04:00:00.000
541;1122;2011-06-10T04:00:00.000
541;1260;2011-06-09T04:00:00.000
541;2026;2011-06-17T04:00:00.000
541;732;2011-07-14T04:00:00.000
541;1638;2011-06-24T04:00:00.000
541;2071;2011-06-18T04:00:00.000
541;911;2011-06-08T04:00:00.000
541;7519;2011-06-15T04:00:00.000
629;542;2011-07-21T04:00:00.000
2755;542;2011-09-08T04:00:00.000
1638;542;2011-08-02T04:00:00.000
1276;542;2011-07-09T04:00:00.000
542;2755;2011-09-08T04:00:00.000
542;1638;2011-08-02T04:00:00.000
542;1276;2011-07-09T04:00:00.000
542;629;2011-07-20T04:00:00.000
542;7557;2011-08-05T04:00:00.000
792;543;2011-07-31T04:00:00.000
543;792;2011-08-05T04:00:00.000
7547;544;2011-08-28T04:00:00.000
563;544;2011-09-14T04:00:00.000
544;563;2011-09-14T04:00:00.000
544;7547;2011-08-28T04:00:00.000
544;926;2011-08-21T04:00:00.000
7603;546;2011-10-08T04:00:00.000
734;546;2011-09-07T04:00:00.000
7375;546;2012-02-20T05:00:00.000
546;7603;2011-10-04T04:00:00.000
546;734;2011-09-07T04:00:00.000
1294;547;2011-12-24T05:00:00.000
585;547;2012-01-02T05:00:00.000
1484;547;2011-12-26T05:00:00.000
777;547;2011-12-25T05:00:00.000
796;547;2011-12-23T05:00:00.000
1737;547;2011-12-21T05:00:00.000
2146;547;2011-12-10T05:00:00.000
547;1294;2011-12-23T05:00:00.000
547;585;2012-01-02T05:00:00.000
547;1484;2011-12-26T05:00:00.000
547;777;2011-12-25T05:00:00.000
547;796;2011-12-23T05:00:00.000
547;1737;2011-12-21T05:00:00.000
7603;548;2012-02-14T05:00:00.000
7595;548;2013-04-02T04:00:00.000
1157;548;2012-08-23T04:00:00.000
548;7603;2012-08-28T04:00:00.000
548;1349;2012-11-29T05:00:00.000
548;1157;2012-08-23T04:00:00.000
1379;549;2013-11-07T05:00:00.000
1579;549;2013-07-23T04:00:00.000
549;7603;2012-02-29T05:00:00.000
549;1579;2013-08-20T04:00:00.000
553;550;2012-10-01T04:00:00.000
2910;550;2012-04-30T04:00:00.000
550;553;2012-10-23T04:00:00.000
550;2910;2012-04-30T04:00:00.000
708;551;2014-06-24T04:00:00.000
1351;551;2013-03-10T05:00:00.000
551;708;2014-06-24T04:00:00.000
1513;552;2012-06-07T04:00:00.000
552;1311;2012-06-07T04:00:00.000
3252;553;2013-06-07T04:00:00.000
3249;553;2013-06-02T04:00:00.000
1561;553;2013-05-26T04:00:00.000
3243;553;2013-05-25T04:00:00.000
3153;553;2013-04-20T04:00:00.000
1543;553;2013-01-21T05:00:00.000
3090;553;2012-12-17T05:00:00.000
2231;553;2012-07-05T04:00:00.000
693;553;2012-06-29T04:00:00.000
553;3252;2013-06-07T04:00:00.000
553;3249;2013-06-02T04:00:00.000
553;1561;2013-05-26T04:00:00.000
553;3243;2013-05-25T04:00:00.000
553;3153;2013-04-20T04:00:00.000
553;1543;2013-01-21T05:00:00.000
553;3090;2012-12-17T05:00:00.000
553;2231;2012-07-05T04:00:00.000
553;1321;2012-07-02T04:00:00.000
553;693;2012-06-29T04:00:00.000
553;7603;2012-08-29T04:00:00.000
600;554;2013-04-09T04:00:00.000
1523;554;2012-10-11T04:00:00.000
554;600;2013-04-09T04:00:00.000
1058;555;2013-03-23T04:00:00.000
762;555;2014-01-01T05:00:00.000
555;1035;2013-03-24T04:00:00.000
559;652;2014-09-23T04:00:00.000
559;560;2014-09-01T04:00:00.000
2590;561;2011-06-06T04:00:00.000
561;1087;2011-06-07T04:00:00.000
561;2590;2011-06-06T04:00:00.000
1466;562;2011-06-23T04:00:00.000
562;780;2012-06-25T04:00:00.000
562;1466;2011-06-23T04:00:00.000
773;563;2011-05-15T04:00:00.000
7550;563;2011-04-21T04:00:00.000
1413;563;2011-05-01T04:00:00.000
563;773;2011-05-15T04:00:00.000
563;7550;2011-04-21T04:00:00.000
563;1413;2011-05-01T04:00:00.000
748;564;2012-11-28T05:00:00.000
1618;564;2011-05-02T04:00:00.000
7552;564;2011-04-24T04:00:00.000
564;1618;2011-05-02T04:00:00.000
564;7552;2011-04-24T04:00:00.000
564;655;2011-04-23T04:00:00.000
564;748;2013-03-05T05:00:00.000
1088;565;2011-04-25T04:00:00.000
565;1088;2011-04-25T04:00:00.000
716;566;2011-05-06T04:00:00.000
911;566;2011-05-01T04:00:00.000
566;716;2011-05-06T04:00:00.000
566;911;2011-05-01T04:00:00.000
939;568;2011-08-23T04:00:00.000
925;568;2011-06-06T04:00:00.000
1633;568;2011-05-12T04:00:00.000
568;939;2011-08-23T04:00:00.000
568;925;2011-06-06T04:00:00.000
568;657;2011-05-22T04:00:00.000
568;1633;2011-05-12T04:00:00.000
584;569;2011-07-24T04:00:00.000
569;584;2011-07-24T04:00:00.000
863;570;2011-06-29T04:00:00.000
1249;570;2011-06-11T04:00:00.000
1101;570;2011-05-13T04:00:00.000
570;1249;2011-06-17T04:00:00.000
570;863;2011-06-29T04:00:00.000
570;1101;2011-05-13T04:00:00.000
1281;571;2011-11-09T05:00:00.000
780;571;2011-06-10T04:00:00.000
1474;571;2011-09-06T04:00:00.000
1103;571;2011-05-18T04:00:00.000
571;1281;2011-11-09T05:00:00.000
571;780;2011-06-11T04:00:00.000
571;1474;2011-09-06T04:00:00.000
571;1103;2011-05-15T04:00:00.000
859;573;2011-07-09T04:00:00.000
1001;573;2011-05-26T04:00:00.000
573;859;2011-07-09T04:00:00.000
573;1001;2011-05-26T04:00:00.000
7564;574;2011-06-03T04:00:00.000
857;574;2011-07-01T04:00:00.000
1628;574;2011-06-04T04:00:00.000
725;574;2011-06-04T04:00:00.000
669;574;2011-05-29T04:00:00.000
574;7564;2011-06-07T04:00:00.000
574;857;2011-07-01T04:00:00.000
574;725;2011-06-04T04:00:00.000
574;669;2011-05-29T04:00:00.000
616;575;2011-06-08T04:00:00.000
2040;575;2011-06-08T04:00:00.000
2039;575;2011-06-08T04:00:00.000
1435;575;2011-06-03T04:00:00.000
856;575;2011-05-31T04:00:00.000
849;575;2011-06-04T04:00:00.000
575;856;2011-06-03T04:00:00.000
575;849;2011-06-10T04:00:00.000
575;616;2011-06-08T04:00:00.000
575;2040;2011-06-08T04:00:00.000
575;2039;2011-06-08T04:00:00.000
575;1435;2011-06-03T04:00:00.000
579;576;2011-06-03T04:00:00.000
7564;576;2011-06-03T04:00:00.000
7550;576;2011-06-01T04:00:00.000
576;579;2011-06-03T04:00:00.000
576;7564;2011-06-03T04:00:00.000
576;7550;2011-06-01T04:00:00.000
614;577;2011-06-14T04:00:00.000
1693;577;2011-06-14T04:00:00.000
577;614;2011-06-14T04:00:00.000
577;1693;2011-06-16T04:00:00.000
577;7576;2011-06-14T04:00:00.000
727;578;2011-06-06T04:00:00.000
860;578;2011-06-09T04:00:00.000
994;578;2011-06-04T04:00:00.000
578;727;2011-06-06T04:00:00.000
578;994;2011-06-04T04:00:00.000
578;860;2011-06-08T04:00:00.000
578;2027;2011-06-06T04:00:00.000
619;579;2011-06-07T04:00:00.000
671;579;2011-06-03T04:00:00.000
579;619;2011-06-07T04:00:00.000
579;671;2011-06-03T04:00:00.000
2705;580;2011-07-07T04:00:00.000
2681;580;2011-07-06T04:00:00.000
1001;580;2011-06-19T04:00:00.000
865;580;2011-06-12T04:00:00.000
580;2681;2011-07-06T04:00:00.000
580;2705;2011-07-06T04:00:00.000
580;1001;2011-06-26T04:00:00.000
580;865;2011-06-14T04:00:00.000
1691;582;2012-03-17T04:00:00.000
628;583;2011-06-25T04:00:00.000
583;628;2011-06-25T04:00:00.000
1268;584;2011-07-24T04:00:00.000
1716;584;2011-08-22T04:00:00.000
584;1268;2011-07-26T04:00:00.000
1859;585;2013-05-30T04:00:00.000
7410;585;2012-05-22T04:00:00.000
585;798;2012-02-04T05:00:00.000
585;1859;2013-05-30T04:00:00.000
585;7410;2012-05-22T04:00:00.000
585;7600;2012-09-08T04:00:00.000
585;7604;2013-04-20T04:00:00.000
592;586;2012-05-01T04:00:00.000
1283;586;2011-10-20T04:00:00.000
2753;586;2011-09-02T04:00:00.000
586;592;2012-05-01T04:00:00.000
586;1283;2011-10-20T04:00:00.000
586;2753;2011-09-02T04:00:00.000
1167;587;2012-09-25T04:00:00.000
3357;587;2014-08-11T04:00:00.000
614;587;2012-09-10T04:00:00.000
787;587;2012-08-24T04:00:00.000
7603;587;2011-11-08T05:00:00.000
587;3357;2014-08-11T04:00:00.000
587;1167;2012-09-25T04:00:00.000
587;614;2012-09-10T04:00:00.000
587;787;2012-08-24T04:00:00.000
587;7603;2012-08-28T04:00:00.000
798;588;2012-02-14T05:00:00.000
1161;588;2012-07-17T04:00:00.000
796;588;2012-02-05T05:00:00.000
1740;588;2012-01-14T05:00:00.000
7603;588;2011-12-01T05:00:00.000
588;798;2012-02-14T05:00:00.000
588;7603;2012-01-27T05:00:00.000
