Source;Target;Type;Id;Label;Weight
1270;2523;Undirected;32566;;1
1921;5747;Undirected;32567;;1
3033;4484;Undirected;32568;;1
96;1957;Undirected;32569;;1
1018;2111;Undirected;32570;;1
626;3457;Undirected;32571;;1
750;5246;Undirected;32572;;1
1513;5066;Undirected;32573;;1
1864;5001;Undirected;32574;;1
1211;2804;Undirected;32575;;1
1997;4745;Undirected;32576;;1
837;1627;Undirected;32577;;1
2693;4795;Undirected;32578;;1
1924;3638;Undirected;32579;;1
2676;5785;Undirected;32580;;1
1800;2645;Undirected;32581;;1
634;2345;Undirected;32582;;1
2619;5837;Undirected;32583;;1
99;2398;Undirected;32584;;1
1224;1831;Undirected;32585;;1
2755;4924;Undirected;32586;;1
442;3347;Undirected;32587;;1
983;5038;Undirected;32588;;1
1906;5281;Undirected;32589;;1
3052;1881;Undirected;32590;;1
1719;4121;Undirected;32591;;1
4874;5178;Undirected;32592;;1
2547;5076;Undirected;32593;;1
423;819;Undirected;32594;;1
1651;1023;Undirected;32595;;1
3804;5666;Undirected;32596;;1
536;5333;Undirected;32597;;1
2324;4713;Undirected;32598;;1
1224;3099;Undirected;32599;;1
726;5871;Undirected;32600;;1
2831;4663;Undirected;32601;;1
3669;5142;Undirected;32602;;1
787;4295;Undirected;32603;;1
2453;4643;Undirected;32604;;1
3341;3833;Undirected;32605;;1
886;3317;Undirected;32606;;1
192;226;Undirected;32607;;1
1760;1028;Undirected;32608;;1
1547;5292;Undirected;32609;;1
2028;2706;Undirected;32610;;1
1422;4010;Undirected;32611;;1
1122;2202;Undirected;32612;;1
549;4315;Undirected;32613;;1
2869;2355;Undirected;32614;;1
3211;5420;Undirected;32615;;1
813;1374;Undirected;32616;;1
4428;4545;Undirected;32617;;1
4459;5228;Undirected;32618;;1
873;2160;Undirected;32619;;1
3491;4874;Undirected;32620;;1
671;3136;Undirected;32621;;1
2202;3185;Undirected;32622;;1
837;4257;Undirected;32623;;1
3481;3854;Undirected;32624;;1
1356;5161;Undirected;32625;;1
2839;4579;Undirected;32626;;1
175;4328;Undirected;32627;;1
1144;5666;Undirected;32628;;1
551;3930;Undirected;32629;;1
419;5584;Undirected;32630;;1
4081;5124;Undirected;32631;;1
2811;3765;Undirected;32632;;1
98;3309;Undirected;32633;;1
1758;4972;Undirected;32634;;1
4406;4952;Undirected;32635;;1
1122;2612;Undirected;32636;;1
3799;5553;Undirected;32637;;1
2077;5865;Undirected;32638;;1
2230;2730;Undirected;32639;;1
277;617;Undirected;32640;;1
669;5012;Undirected;32641;;1
2979;5732;Undirected;32642;;1
2941;3474;Undirected;32643;;1
911;3768;Undirected;32644;;1
4180;1400;Undirected;32645;;1
4715;2766;Undirected;32646;;1
3441;4041;Undirected;32647;;1
2612;3099;Undirected;32648;;1
414;2825;Undirected;32649;;1
1948;2591;Undirected;32650;;1
500;4578;Undirected;32651;;1
1407;5635;Undirected;32652;;1
1909;3883;Undirected;32653;;1
3576;4389;Undirected;32654;;1
420;1466;Undirected;32655;;1
1398;2408;Undirected;32656;;1
2230;5093;Undirected;32657;;1
210;4525;Undirected;32658;;1
4914;5621;Undirected;32659;;1
3088;3680;Undirected;32660;;1
1331;3857;Undirected;32661;;1
3914;5879;Undirected;32662;;1
633;2836;Undirected;32663;;1
1112;4205;Undirected;32664;;1
1324;1051;Undirected;32665;;1
3855;5346;Undirected;32666;;1
188;2739;Undirected;32667;;1
1414;2515;Undirected;32668;;1
4525;5797;Undirected;32669;;1
2105;3569;Undirected;32670;;1
1018;2338;Undirected;32671;;1
2421;4644;Undirected;32672;;1
1909;3622;Undirected;32673;;1
3994;4920;Undirected;32674;;1
3680;5713;Undirected;32675;;1
426;531;Undirected;32676;;1
2951;3680;Undirected;32677;;1
1378;4785;Undirected;32678;;1
4427;5069;Undirected;32679;;1
513;1489;Undirected;32680;;1
3071;4271;Undirected;32681;;1
4690;5024;Undirected;32682;;1
2009;4032;Undirected;32683;;1
5176;5726;Undirected;32684;;1
2414;3773;Undirected;32685;;1
1948;2317;Undirected;32686;;1
4082;4116;Undirected;32687;;1
1808;5882;Undirected;32688;;1
2180;4834;Undirected;32689;;1
2928;5543;Undirected;32690;;1
565;2354;Undirected;32691;;1
1632;1796;Undirected;32692;;1
1241;4386;Undirected;32693;;1
1474;4032;Undirected;32694;;1
2988;4622;Undirected;32695;;1
2723;5310;Undirected;32696;;1
3421;4070;Undirected;32697;;1
470;253;Undirected;32698;;1
734;918;Undirected;32699;;1
2118;4796;Undirected;32700;;1
2871;3260;Undirected;32701;;1
4954;5591;Undirected;32702;;1
1252;4122;Undirected;32703;;1
1043;1651;Undirected;32704;;1
2730;3099;Undirected;32705;;1
3402;3841;Undirected;32706;;1
1562;5376;Undirected;32707;;1
354;2535;Undirected;32708;;1
1581;4330;Undirected;32709;;1
57;4961;Undirected;32710;;1
2527;3817;Undirected;32711;;1
2324;5772;Undirected;32712;;1
1293;5740;Undirected;32713;;1
2525;4499;Undirected;32714;;1
5354;5800;Undirected;32715;;1
3617;3831;Undirected;32716;;1
598;4366;Undirected;32717;;1
2083;5816;Undirected;32718;;1
2143;4986;Undirected;32719;;1
3377;5855;Undirected;32720;;1
3489;5800;Undirected;32721;;1
82;1330;Undirected;32722;;1
1454;3830;Undirected;32723;;1
1817;3617;Undirected;32724;;1
797;2914;Undirected;32725;;1
1466;4804;Undirected;32726;;1
4645;5904;Undirected;32727;;1
2612;5055;Undirected;32728;;1
434;1588;Undirected;32729;;1
1651;4476;Undirected;32730;;1
1365;2437;Undirected;32731;;1
648;1908;Undirected;32732;;1
1849;2015;Undirected;32733;;1
2515;3451;Undirected;32734;;1
885;5785;Undirected;32735;;1
146;4940;Undirected;32736;;1
2077;4733;Undirected;32737;;1
1115;2306;Undirected;32738;;1
208;396;Undirected;32739;;1
1814;1846;Undirected;32740;;1
210;1758;Undirected;32741;;1
895;2693;Undirected;32742;;1
788;3975;Undirected;32743;;1
1427;1817;Undirected;32744;;1
1547;5093;Undirected;32745;;1
976;4651;Undirected;32746;;1
1263;5396;Undirected;32747;;1
3048;4473;Undirected;32748;;1
1365;4428;Undirected;32749;;1
2349;2349;Undirected;32750;;1
1695;5101;Undirected;32751;;1
1371;1984;Undirected;32752;;1
2725;3628;Undirected;32753;;1
589;3243;Undirected;32754;;1
1027;1518;Undirected;32755;;1
5232;5580;Undirected;32756;;1
192;709;Undirected;32757;;1
2357;3597;Undirected;32758;;1
3808;4795;Undirected;32759;;1
189;2619;Undirected;32760;;1
3256;5446;Undirected;32761;;1
1288;5041;Undirected;32762;;1
2060;1797;Undirected;32763;;1
458;1898;Undirected;32764;;1
408;4081;Undirected;32765;;1
1668;1864;Undirected;32766;;1
885;3170;Undirected;32767;;1
2607;3455;Undirected;32768;;1
457;3271;Undirected;32769;;1
394;1128;Undirected;32770;;1
479;1344;Undirected;32771;;1
2218;3840;Undirected;32772;;1
1485;3014;Undirected;32773;;1
876;2524;Undirected;32774;;1
734;5900;Undirected;32775;;1
1095;1028;Undirected;32776;;1
1400;5416;Undirected;32777;;1
2299;4363;Undirected;32778;;1
5421;5871;Undirected;32779;;1
552;1633;Undirected;32780;;1
3489;5681;Undirected;32781;;1
1076;5859;Undirected;32782;;1
5110;5061;Undirected;32783;;1
1802;2423;Undirected;32784;;1
3237;2299;Undirected;32785;;1
3297;2815;Undirected;32786;;1
3156;4231;Undirected;32787;;1
3156;5105;Undirected;32788;;1
1938;2937;Undirected;32789;;1
3641;5870;Undirected;32790;;1
3311;1374;Undirected;32791;;1
3759;5882;Undirected;32792;;1
1470;4406;Undirected;32793;;1
1562;2155;Undirected;32794;;1
2167;3145;Undirected;32795;;1
2085;4288;Undirected;32796;;1
2556;3008;Undirected;32797;;1
1340;4523;Undirected;32798;;1
4499;4725;Undirected;32799;;1
630;2108;Undirected;32800;;1
2153;4406;Undirected;32801;;1
2218;3591;Undirected;32802;;1
2242;4953;Undirected;32803;;1
2197;2330;Undirected;32804;;1
2106;2040;Undirected;32805;;1
1707;5049;Undirected;32806;;1
302;3696;Undirected;32807;;1
1363;2815;Undirected;32808;;1
4676;5857;Undirected;32809;;1
2480;4113;Undirected;32810;;1
1093;1707;Undirected;32811;;1
2563;5276;Undirected;32812;;1
845;2815;Undirected;32813;;1
2462;3396;Undirected;32814;;1
2417;4071;Undirected;32815;;1
4857;5726;Undirected;32816;;1
487;2961;Undirected;32817;;1
1726;3157;Undirected;32818;;1
3758;4398;Undirected;32819;;1
1043;4081;Undirected;32820;;1
1595;3848;Undirected;32821;;1
641;3567;Undirected;32822;;1
3793;4032;Undirected;32823;;1
4962;5492;Undirected;32824;;1
1595;3205;Undirected;32825;;1
2998;4680;Undirected;32826;;1
508;5789;Undirected;32827;;1
1075;1172;Undirected;32828;;1
4219;5800;Undirected;32829;;1
749;3160;Undirected;32830;;1
2607;5510;Undirected;32831;;1
192;2638;Undirected;32832;;1
2979;3817;Undirected;32833;;1
1860;2324;Undirected;32834;;1
3972;4195;Undirected;32835;;1
156;3833;Undirected;32836;;1
3879;4023;Undirected;32837;;1
1908;2145;Undirected;32838;;1
1069;4307;Undirected;32839;;1
1374;5115;Undirected;32840;;1
1060;5102;Undirected;32841;;1
2988;4602;Undirected;32842;;1
992;1651;Undirected;32843;;1
1500;5806;Undirected;32844;;1
1622;4911;Undirected;32845;;1
230;5476;Undirected;32846;;1
2777;3462;Undirected;32847;;1
3074;3669;Undirected;32848;;1
1194;4602;Undirected;32849;;1
3317;3779;Undirected;32850;;1
1578;3874;Undirected;32851;;1
699;3241;Undirected;32852;;1
2483;3561;Undirected;32853;;1
1324;1090;Undirected;32854;;1
1911;3375;Undirected;32855;;1
108;5065;Undirected;32856;;1
929;3008;Undirected;32857;;1
188;810;Undirected;32858;;1
1474;2173;Undirected;32859;;1
2784;5074;Undirected;32860;;1
1907;3922;Undirected;32861;;1
765;4874;Undirected;32862;;1
1140;5547;Undirected;32863;;1
574;1986;Undirected;32864;;1
4032;5797;Undirected;32865;;1
305;5867;Undirected;32866;;1
430;2218;Undirected;32867;;1
3982;5574;Undirected;32868;;1
1707;4968;Undirected;32869;;1
513;1800;Undirected;32870;;1
4109;4874;Undirected;32871;;1
2830;4121;Undirected;32872;;1
540;3355;Undirected;32873;;1
1232;5279;Undirected;32874;;1
2086;5574;Undirected;32875;;1
280;3879;Undirected;32876;;1
1853;4032;Undirected;32877;;1
3801;5117;Undirected;32878;;1
1806;1845;Undirected;32879;;1
937;3572;Undirected;32880;;1
510;3308;Undirected;32881;;1
1111;2454;Undirected;32882;;1
4761;5446;Undirected;32883;;1
1711;4160;Undirected;32884;;1
4115;5559;Undirected;32885;;1
4358;4665;Undirected;32886;;1
1248;4225;Undirected;32887;;1
3664;5584;Undirected;32888;;1
1578;3053;Undirected;32889;;1
4470;4972;Undirected;32890;;1
719;1916;Undirected;32891;;1
2599;4026;Undirected;32892;;1
2406;4273;Undirected;32893;;1
399;3033;Undirected;32894;;1
179;878;Undirected;32895;;1
320;4030;Undirected;32896;;1
1504;5644;Undirected;32897;;1
3801;1086;Undirected;32898;;1
484;703;Undirected;32899;;1
1858;1864;Undirected;32900;;1
903;2419;Undirected;32901;;1
1306;1779;Undirected;32902;;1
200;4511;Undirected;32903;;1
121;5089;Undirected;32904;;1
385;2708;Undirected;32905;;1
2690;2723;Undirected;32906;;1
2260;5855;Undirected;32907;;1
1145;5718;Undirected;32908;;1
1971;2925;Undirected;32909;;1
1594;3580;Undirected;32910;;1
2168;3644;Undirected;32911;;1
2243;3894;Undirected;32912;;1
2086;2764;Undirected;32913;;1
3573;4874;Undirected;32914;;1
1073;1443;Undirected;32915;;1
3079;4718;Undirected;32916;;1
775;1323;Undirected;32917;;1
2047;3482;Undirected;32918;;1
3489;4761;Undirected;32919;;1
5151;5489;Undirected;32920;;1
2852;5292;Undirected;32921;;1
1210;5882;Undirected;32922;;1
3094;4032;Undirected;32923;;1
907;4711;Undirected;32924;;1
3950;4074;Undirected;32925;;1
1043;4857;Undirected;32926;;1
1127;5868;Undirected;32927;;1
4047;4121;Undirected;32928;;1
195;1092;Undirected;32929;;1
2419;5894;Undirected;32930;;1
2714;4470;Undirected;32931;;1
3434;4232;Undirected;32932;;1
1025;3080;Undirected;32933;;1
1625;4841;Undirected;32934;;1
2590;3640;Undirected;32935;;1
1509;4300;Undirected;32936;;1
1426;4854;Undirected;32937;;1
726;3539;Undirected;32938;;1
3986;4606;Undirected;32939;;1
472;2395;Undirected;32940;;1
4499;5103;Undirected;32941;;1
2094;3950;Undirected;32942;;1
4185;5817;Undirected;32943;;1
1340;3000;Undirected;32944;;1
1662;3559;Undirected;32945;;1
3315;5321;Undirected;32946;;1
452;1374;Undirected;32947;;1
98;1220;Undirected;32948;;1
178;2111;Undirected;32949;;1
2950;2997;Undirected;32950;;1
1499;3642;Undirected;32951;;1
399;1068;Undirected;32952;;1
2437;3889;Undirected;32953;;1
5524;2059;Undirected;32954;;1
4622;5638;Undirected;32955;;1
5413;5886;Undirected;32956;;1
1747;1948;Undirected;32957;;1
2397;3739;Undirected;32958;;1
815;5871;Undirected;32959;;1
5307;5882;Undirected;32960;;1
4236;5041;Undirected;32961;;1
394;2226;Undirected;32962;;1
1578;3883;Undirected;32963;;1
1374;4398;Undirected;32964;;1
218;2993;Undirected;32965;;1
1796;4911;Undirected;32966;;1
4455;4579;Undirected;32967;;1
97;1029;Undirected;32968;;1
282;2789;Undirected;32969;;1
342;4734;Undirected;32970;;1
721;749;Undirected;32971;;1
1263;4601;Undirected;32972;;1
409;957;Undirected;32973;;1
417;2339;Undirected;32974;;1
2524;2852;Undirected;32975;;1
451;577;Undirected;32976;;1
2773;5045;Undirected;32977;;1
603;1414;Undirected;32978;;1
1056;1863;Undirected;32979;;1
4339;5899;Undirected;32980;;1
1518;2678;Undirected;32981;;1
1324;4490;Undirected;32982;;1
195;5525;Undirected;32983;;1
2359;2611;Undirected;32984;;1
2435;4852;Undirected;32985;;1
2017;4227;Undirected;32986;;1
4104;4511;Undirected;32987;;1
3451;4878;Undirected;32988;;1
958;2026;Undirected;32989;;1
3211;5357;Undirected;32990;;1
1043;4602;Undirected;32991;;1
2143;4574;Undirected;32992;;1
1707;4073;Undirected;32993;;1
1894;4456;Undirected;32994;;1
3023;4835;Undirected;32995;;1
1744;397;Undirected;32996;;1
1054;5884;Undirected;32997;;1
1928;3387;Undirected;32998;;1
2996;3661;Undirected;32999;;1
1003;5735;Undirected;33000;;1
1716;4931;Undirected;33001;;1
256;4703;Undirected;33002;;1
2319;5627;Undirected;33003;;1
4265;4285;Undirected;33004;;1
1925;4656;Undirected;33005;;1
708;975;Undirected;33006;;1
1675;3374;Undirected;33007;;1
5638;5657;Undirected;33008;;1
2480;2485;Undirected;33009;;1
1327;3326;Undirected;33010;;1
630;1646;Undirected;33011;;1
1324;1918;Undirected;33012;;1
432;4501;Undirected;33013;;1
34;5016;Undirected;33014;;1
1632;2337;Undirected;33015;;1
3807;5225;Undirected;33016;;1
1996;5855;Undirected;33017;;1
1357;5894;Undirected;33018;;1
2346;3210;Undirected;33019;;1
3160;3288;Undirected;33020;;1
3658;4533;Undirected;33021;;1
3458;5867;Undirected;33022;;1
2296;5879;Undirected;33023;;1
423;1574;Undirected;33024;;1
4211;4080;Undirected;33025;;1
1699;2603;Undirected;33026;;1
915;2347;Undirected;33027;;1
1791;4872;Undirected;33028;;1
1160;5343;Undirected;33029;;1
1378;5871;Undirected;33030;;1
3270;5590;Undirected;33031;;1
397;5886;Undirected;33032;;1
4219;4894;Undirected;33033;;1
529;4096;Undirected;33034;;1
105;3344;Undirected;33035;;1
2637;3806;Undirected;33036;;1
1344;3665;Undirected;33037;;1
3417;4570;Undirected;33038;;1
77;3352;Undirected;33039;;1
2015;2647;Undirected;33040;;1
2500;5797;Undirected;33041;;1
4102;4212;Undirected;33042;;1
1597;3595;Undirected;33043;;1
390;5768;Undirected;33044;;1
412;5584;Undirected;33045;;1
1570;5633;Undirected;33046;;1
947;2758;Undirected;33047;;1
743;3664;Undirected;33048;;1
1706;3287;Undirected;33049;;1
1429;4354;Undirected;33050;;1
179;395;Undirected;33051;;1
648;2251;Undirected;33052;;1
2386;4718;Undirected;33053;;1
1291;3396;Undirected;33054;;1
441;4366;Undirected;33055;;1
53;4722;Undirected;33056;;1
3108;3696;Undirected;33057;;1
1961;3014;Undirected;33058;;1
223;4410;Undirected;33059;;1
195;355;Undirected;33060;;1
901;530;Undirected;33061;;1
2230;5089;Undirected;33062;;1
4959;5059;Undirected;33063;;1
1864;2658;Undirected;33064;;1
1915;2059;Undirected;33065;;1
4749;4911;Undirected;33066;;1
1122;1690;Undirected;33067;;1
480;2730;Undirected;33068;;1
4180;5416;Undirected;33069;;1
2059;2894;Undirected;33070;;1
5349;5416;Undirected;33071;;1
5052;5184;Undirected;33072;;1
2665;4252;Undirected;33073;;1
513;3999;Undirected;33074;;1
4112;5081;Undirected;33075;;1
1627;1766;Undirected;33076;;1
33;5118;Undirected;33077;;1
55;4047;Undirected;33078;;1
3709;5072;Undirected;33079;;1
4551;829;Undirected;33080;;1
3665;4537;Undirected;33081;;1
3197;3612;Undirected;33082;;1
2320;4090;Undirected;33083;;1
132;1800;Undirected;33084;;1
2815;4523;Undirected;33085;;1
5085;5861;Undirected;33086;;1
317;5897;Undirected;33087;;1
2736;3566;Undirected;33088;;1
3346;3831;Undirected;33089;;1
2515;4135;Undirected;33090;;1
4207;5751;Undirected;33091;;1
3684;4501;Undirected;33092;;1
1766;1853;Undirected;33093;;1
3374;4749;Undirected;33094;;1
1409;4918;Undirected;33095;;1
210;1045;Undirected;33096;;1
1834;4958;Undirected;33097;;1
4180;5871;Undirected;33098;;1
170;4297;Undirected;33099;;1
4558;5295;Undirected;33100;;1
3263;4081;Undirected;33101;;1
1220;2015;Undirected;33102;;1
670;4476;Undirected;33103;;1
1984;5868;Undirected;33104;;1
3367;4156;Undirected;33105;;1
5221;5851;Undirected;33106;;1
4075;4318;Undirected;33107;;1
1632;3489;Undirected;33108;;1
1707;5046;Undirected;33109;;1
355;5072;Undirected;33110;;1
4155;4911;Undirected;33111;;1
4394;5227;Undirected;33112;;1
2195;2317;Undirected;33113;;1
5049;5879;Undirected;33114;;1
1864;3387;Undirected;33115;;1
4129;4236;Undirected;33116;;1
3654;3654;Undirected;33117;;1
2698;134;Undirected;33118;;1
4011;5076;Undirected;33119;;1
191;217;Undirected;33120;;1
1474;2001;Undirected;33121;;1
2017;1323;Undirected;33122;;1
997;1474;Undirected;33123;;1
1595;2795;Undirected;33124;;1
674;1340;Undirected;33125;;1
1279;3374;Undirected;33126;;1
663;3617;Undirected;33127;;1
5124;5416;Undirected;33128;;1
2713;4761;Undirected;33129;;1
4036;5615;Undirected;33130;;1
2259;5770;Undirected;33131;;1
726;3380;Undirected;33132;;1
2604;4473;Undirected;33133;;1
2778;5063;Undirected;33134;;1
1340;4071;Undirected;33135;;1
2365;3773;Undirected;33136;;1
1414;4602;Undirected;33137;;1
575;3008;Undirected;33138;;1
2731;5677;Undirected;33139;;1
1271;2515;Undirected;33140;;1
1075;5197;Undirected;33141;;1
725;3240;Undirected;33142;;1
4097;5644;Undirected;33143;;1
876;1038;Undirected;33144;;1
5338;5853;Undirected;33145;;1
1127;1191;Undirected;33146;;1
1991;5142;Undirected;33147;;1
1323;2940;Undirected;33148;;1
2607;3680;Undirected;33149;;1
3471;4735;Undirected;33150;;1
2969;1230;Undirected;33151;;1
3761;5777;Undirected;33152;;1
608;3460;Undirected;33153;;1
744;1237;Undirected;33154;;1
4107;5016;Undirected;33155;;1
4023;4570;Undirected;33156;;1
169;3883;Undirected;33157;;1
2811;4395;Undirected;33158;;1
724;3217;Undirected;33159;;1
11;464;Undirected;33160;;1
2173;4622;Undirected;33161;;1
736;5308;Undirected;33162;;1
1261;2615;Undirected;33163;;1
941;5416;Undirected;33164;;1
1142;1344;Undirected;33165;;1
656;3857;Undirected;33166;;1
1675;3227;Undirected;33167;;1
155;185;Undirected;33168;;1
155;179;Undirected;33169;;1
953;1335;Undirected;33170;;1
3147;4459;Undirected;33171;;1
1535;2024;Undirected;33172;;1
3479;4412;Undirected;33173;;1
2515;5124;Undirected;33174;;1
4284;5582;Undirected;33175;;1
3950;5018;Undirected;33176;;1
4153;5016;Undirected;33177;;1
108;4856;Undirected;33178;;1
1474;4207;Undirected;33179;;1
428;3796;Undirected;33180;;1
4835;5734;Undirected;33181;;1
3260;5855;Undirected;33182;;1
3489;3665;Undirected;33183;;1
1573;3671;Undirected;33184;;1
13;1864;Undirected;33185;;1
2159;4097;Undirected;33186;;1
433;645;Undirected;33187;;1
4193;4253;Undirected;33188;;1
517;4294;Undirected;33189;;1
137;505;Undirected;33190;;1
1102;4763;Undirected;33191;;1
1111;3934;Undirected;33192;;1
401;1343;Undirected;33193;;1
2291;5708;Undirected;33194;;1
4385;966;Undirected;33195;;1
674;4296;Undirected;33196;;1
3117;5055;Undirected;33197;;1
1675;2713;Undirected;33198;;1
944;2175;Undirected;33199;;1
1053;1371;Undirected;33200;;1
1414;5076;Undirected;33201;;1
1429;1454;Undirected;33202;;1
1128;4582;Undirected;33203;;1
2160;5584;Undirected;33204;;1
1595;2628;Undirected;33205;;1
1625;4634;Undirected;33206;;1
1864;3469;Undirected;33207;;1
1400;3324;Undirected;33208;;1
3622;4630;Undirected;33209;;1
128;1666;Undirected;33210;;1
3093;4543;Undirected;33211;;1
3709;5726;Undirected;33212;;1
1707;5490;Undirected;33213;;1
3829;5416;Undirected;33214;;1
2208;5654;Undirected;33215;;1
4047;5855;Undirected;33216;;1
112;4886;Undirected;33217;;1
1909;4185;Undirected;33218;;1
755;3941;Undirected;33219;;1
1489;2357;Undirected;33220;;1
3931;4242;Undirected;33221;;1
1429;5305;Undirected;33222;;1
2209;4217;Undirected;33223;;1
3762;5021;Undirected;33224;;1
102;3669;Undirected;33225;;1
2453;3409;Undirected;33226;;1
1036;2349;Undirected;33227;;1
1578;2755;Undirected;33228;;1
2548;4930;Undirected;33229;;1
2113;4676;Undirected;33230;;1
1340;1441;Undirected;33231;;1
4874;5001;Undirected;33232;;1
5066;5698;Undirected;33233;;1
39;1703;Undirected;33234;;1
1988;5048;Undirected;33235;;1
577;1991;Undirected;33236;;1
2009;3972;Undirected;33237;;1
706;2485;Undirected;33238;;1
1344;2713;Undirected;33239;;1
2306;3537;Undirected;33240;;1
1588;1230;Undirected;33241;;1
4693;5532;Undirected;33242;;1
1868;3099;Undirected;33243;;1
2131;3752;Undirected;33244;;1
430;5491;Undirected;33245;;1
3693;5453;Undirected;33246;;1
1080;1340;Undirected;33247;;1
1958;4255;Undirected;33248;;1
3403;2425;Undirected;33249;;1
2175;1698;Undirected;33250;;1
1736;3617;Undirected;33251;;1
4407;5194;Undirected;33252;;1
3651;4121;Undirected;33253;;1
2720;3281;Undirected;33254;;1
3344;4622;Undirected;33255;;1
1535;3761;Undirected;33256;;1
1220;4598;Undirected;33257;;1
2327;5249;Undirected;33258;;1
3720;3797;Undirected;33259;;1
1248;3541;Undirected;33260;;1
3238;3203;Undirected;33261;;1
1216;4698;Undirected;33262;;1
418;2218;Undirected;33263;;1
1454;2563;Undirected;33264;;1
2059;2929;Undirected;33265;;1
2885;3719;Undirected;33266;;1
147;4474;Undirected;33267;;1
509;4800;Undirected;33268;;1
3595;3752;Undirected;33269;;1
2850;5549;Undirected;33270;;1
324;2063;Undirected;33271;;1
4889;5882;Undirected;33272;;1
1137;2555;Undirected;33273;;1
1581;4340;Undirected;33274;;1
2383;5774;Undirected;33275;;1
570;806;Undirected;33276;;1
426;5086;Undirected;33277;;1
2386;5633;Undirected;33278;;1
1437;2045;Undirected;33279;;1
4201;5324;Undirected;33280;;1
4391;4818;Undirected;33281;;1
1572;3820;Undirected;33282;;1
369;5670;Undirected;33283;;1
5152;5169;Undirected;33284;;1
3079;4244;Undirected;33285;;1
1998;2736;Undirected;33286;;1
684;2229;Undirected;33287;;1
1597;4670;Undirected;33288;;1
845;5417;Undirected;33289;;1
2060;2546;Undirected;33290;;1
2176;5520;Undirected;33291;;1
2337;3762;Undirected;33292;;1
1474;5816;Undirected;33293;;1
61;2948;Undirected;33294;;1
3833;3886;Undirected;33295;;1
2647;2979;Undirected;33296;;1
3537;4812;Undirected;33297;;1
999;2736;Undirected;33298;;1
3346;3680;Undirected;33299;;1
1475;5683;Undirected;33300;;1
1045;1766;Undirected;33301;;1
2960;5905;Undirected;33302;;1
191;895;Undirected;33303;;1
4714;5389;Undirected;33304;;1
493;4252;Undirected;33305;;1
2123;3729;Undirected;33306;;1
1965;2634;Undirected;33307;;1
3459;4874;Undirected;33308;;1
1144;1146;Undirected;33309;;1
423;1701;Undirected;33310;;1
5634;5800;Undirected;33311;;1
2078;1382;Undirected;33312;;1
1597;2088;Undirected;33313;;1
113;4418;Undirected;33314;;1
297;5621;Undirected;33315;;1
2128;4874;Undirected;33316;;1
5772;5882;Undirected;33317;;1
1595;4032;Undirected;33318;;1
3367;4815;Undirected;33319;;1
1625;2383;Undirected;33320;;1
2736;5321;Undirected;33321;;1
4814;5085;Undirected;33322;;1
4734;5660;Undirected;33323;;1
2330;4036;Undirected;33324;;1
4071;4821;Undirected;33325;;1
3802;5855;Undirected;33326;;1
2346;4153;Undirected;33327;;1
3127;3850;Undirected;33328;;1
2448;3699;Undirected;33329;;1
2612;3226;Undirected;33330;;1
4314;4405;Undirected;33331;;1
2187;3267;Undirected;33332;;1
2536;4247;Undirected;33333;;1
3211;5086;Undirected;33334;;1
534;3950;Undirected;33335;;1
707;5494;Undirected;33336;;1
1632;5093;Undirected;33337;;1
3052;3020;Undirected;33338;;1
2515;3709;Undirected;33339;;1
1494;5332;Undirected;33340;;1
277;4713;Undirected;33341;;1
4647;3510;Undirected;33342;;1
2890;4914;Undirected;33343;;1
3099;4759;Undirected;33344;;1
4183;4496;Undirected;33345;;1
1823;3008;Undirected;33346;;1
98;5154;Undirected;33347;;1
726;2714;Undirected;33348;;1
1474;4585;Undirected;33349;;1
5045;5687;Undirected;33350;;1
4584;5164;Undirected;33351;;1
2015;2998;Undirected;33352;;1
1845;2739;Undirected;33353;;1
3762;4438;Undirected;33354;;1
598;3500;Undirected;33355;;1
1365;2303;Undirected;33356;;1
665;5566;Undirected;33357;;1
387;5733;Undirected;33358;;1
155;4487;Undirected;33359;;1
114;3379;Undirected;33360;;1
2673;4217;Undirected;33361;;1
3412;3541;Undirected;33362;;1
211;1188;Undirected;33363;;1
1706;4994;Undirected;33364;;1
522;3108;Undirected;33365;;1
38;2742;Undirected;33366;;1
1953;2684;Undirected;33367;;1
2690;5871;Undirected;33368;;1
2994;5379;Undirected;33369;;1
1;3531;Undirected;33370;;1
3659;5325;Undirected;33371;;1
3354;4572;Undirected;33372;;1
2485;4707;Undirected;33373;;1
702;4544;Undirected;33374;;1
1641;4622;Undirected;33375;;1
2111;4747;Undirected;33376;;1
2149;3574;Undirected;33377;;1
2041;2619;Undirected;33378;;1
521;3303;Undirected;33379;;1
1500;4197;Undirected;33380;;1
319;1414;Undirected;33381;;1
884;3594;Undirected;33382;;1
155;5789;Undirected;33383;;1
1450;3367;Undirected;33384;;1
2330;5119;Undirected;33385;;1
2041;4878;Undirected;33386;;1
3094;5729;Undirected;33387;;1
1263;4159;Undirected;33388;;1
1250;4333;Undirected;33389;;1
856;1553;Undirected;33390;;1
408;2572;Undirected;33391;;1
1386;5615;Undirected;33392;;1
623;5177;Undirected;33393;;1
4835;5538;Undirected;33394;;1
1051;4225;Undirected;33395;;1
800;5175;Undirected;33396;;1
331;2459;Undirected;33397;;1
147;3688;Undirected;33398;;1
1474;3244;Undirected;33399;;1
4346;5051;Undirected;33400;;1
169;506;Undirected;33401;;1
112;892;Undirected;33402;;1
